order_id,order_date,requested_delivery_date,actual_delivery_date,depot,customer_id,channel,distance_km,sku_id,sku_name,brand,sugar_type,pack_format,ordered_cases,delivered_cases,on_time,in_full,otif,failure_reason,net_realization_per_case,contrib_margin_per_case,shortfall_cases,lost_revenue_inr,lost_margin_inr
SO244693,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1322,Modern-Trade,36.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,15,15,1,1,1,None,360,104,0,0,0
SO244694,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1208,Quick-Commerce,18.0,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,2,2,1,1,1,None,520,160,0,0,0
SO244695,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1103,HoReCa,23.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,8,8,1,1,1,None,360,104,0,0,0
SO244696,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1338,Quick-Commerce,15.1,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,10,10,1,1,1,None,470,150,0,0,0
SO244697,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1070,Quick-Commerce,11.3,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,8,8,1,1,1,None,430,132,0,0,0
SO244698,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1046,Modern-Trade,28.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,23,21,1,0,0,Order/picking error,360,104,2,720,208
SO244699,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1096,Modern-Trade,20.2,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,22,22,1,1,1,None,350,100,0,0,0
SO244700,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1152,Quick-Commerce,20.6,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,10,10,1,1,1,None,360,104,0,0,0
SO244701,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1015,Quick-Commerce,18.2,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,4,4,1,1,1,None,450,138,0,0,0
SO244702,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1162,Quick-Commerce,11.4,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,7,7,1,1,1,None,350,100,0,0,0
SO244703,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1318,Quick-Commerce,39.3,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,8,8,1,1,1,None,500,150,0,0,0
SO244704,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1038,Quick-Commerce,29.5,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,5,5,1,1,1,None,540,168,0,0,0
SO244705,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1475,Modern-Trade,38.9,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,12,12,1,1,1,None,350,100,0,0,0
SO244706,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1388,Quick-Commerce,37.6,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,3,3,1,1,1,None,500,150,0,0,0
SO244707,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1051,Quick-Commerce,26.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,11,11,1,1,1,None,350,100,0,0,0
SO244708,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1282,Quick-Commerce,14.5,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,6,6,1,1,1,None,350,100,0,0,0
SO244709,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1324,General-Trade,9.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,34,34,1,1,1,None,360,104,0,0,0
SO244710,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1274,General-Trade,15.6,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,33,33,1,1,1,None,350,100,0,0,0
SO244711,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1273,General-Trade,9.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,30,30,1,1,1,None,350,100,0,0,0
SO244712,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1437,Modern-Trade,27.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,6,6,1,1,1,None,540,168,0,0,0
SO244713,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1248,Modern-Trade,34.3,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,31,31,1,1,1,None,360,104,0,0,0
SO244714,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1432,General-Trade,27.0,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,77,77,1,1,1,None,350,100,0,0,0
SO244715,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1061,Modern-Trade,36.6,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,23,23,1,1,1,None,360,104,0,0,0
SO244716,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1293,Quick-Commerce,42.4,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,11,11,1,1,1,None,540,168,0,0,0
SO244717,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1085,Quick-Commerce,41.1,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,3,3,1,1,1,None,520,160,0,0,0
SO244718,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1095,General-Trade,40.4,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,56,56,1,1,1,None,470,150,0,0,0
SO244719,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1218,HoReCa,44.7,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,18,18,1,1,1,None,520,160,0,0,0
SO244720,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1078,General-Trade,19.5,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,31,31,1,1,1,None,500,150,0,0,0
SO244721,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1134,General-Trade,44.3,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,42,42,1,1,1,None,430,132,0,0,0
SO244722,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1117,General-Trade,12.3,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,24,24,1,1,1,None,540,168,0,0,0
SO244723,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1144,Modern-Trade,10.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,13,13,1,1,1,None,360,104,0,0,0
SO244724,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1358,Modern-Trade,6.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,7,7,1,1,1,None,350,100,0,0,0
SO244725,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1462,HoReCa,18.8,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,13,13,1,1,1,None,540,168,0,0,0
SO244726,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1018,General-Trade,33.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,31,31,1,1,1,None,540,168,0,0,0
SO244727,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1197,General-Trade,20.4,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,52,52,1,1,1,None,350,100,0,0,0
SO244728,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1405,General-Trade,37.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,11,11,1,1,1,None,540,168,0,0,0
SO244729,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1102,Quick-Commerce,42.4,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,3,3,1,1,1,None,450,138,0,0,0
SO244730,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1263,Quick-Commerce,31.2,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,10,10,1,1,1,None,520,160,0,0,0
SO244731,2026-04-13,2026-04-15,2026-04-17,BLR-North,CUST1044,General-Trade,38.3,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,43,43,0,1,0,Late dispatch from DC,350,100,0,0,0
SO244732,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1266,Quick-Commerce,12.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,6,6,1,1,1,None,360,104,0,0,0
SO244733,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1126,Modern-Trade,24.3,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,19,19,1,1,1,None,350,100,0,0,0
SO244734,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1017,Quick-Commerce,10.8,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,3,3,1,1,1,None,520,160,0,0,0
SO244735,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1009,Modern-Trade,28.6,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,7,7,1,1,1,None,540,168,0,0,0
SO244736,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1392,General-Trade,14.6,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,16,16,1,1,1,None,540,168,0,0,0
SO244737,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1199,Modern-Trade,11.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,20,20,1,1,1,None,540,168,0,0,0
SO244738,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1326,General-Trade,8.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,34,34,1,1,1,None,540,168,0,0,0
SO244739,2026-04-13,2026-04-14,2026-04-15,BLR-East,CUST1293,Quick-Commerce,42.4,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,5,5,0,1,0,Route / traffic delay,350,100,0,0,0
SO244740,2026-04-13,2026-04-15,2026-04-16,BLR-South,CUST1277,Modern-Trade,12.3,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,13,13,0,1,0,Route / traffic delay,470,150,0,0,0
SO244741,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1221,Modern-Trade,22.8,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,4,4,1,1,1,None,540,168,0,0,0
SO244742,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1100,HoReCa,20.8,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,21,21,1,1,1,None,470,150,0,0,0
SO244743,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1303,Modern-Trade,38.6,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,18,18,1,1,1,None,520,160,0,0,0
SO244744,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1410,General-Trade,22.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,26,26,1,1,1,None,360,104,0,0,0
SO244745,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1111,Quick-Commerce,43.2,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,6,6,1,1,1,None,470,150,0,0,0
SO244746,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1120,General-Trade,23.2,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,11,11,1,1,1,None,350,100,0,0,0
SO244747,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1037,Modern-Trade,26.0,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,9,9,1,1,1,None,350,100,0,0,0
SO244748,2026-04-13,2026-04-14,2026-04-16,BLR-North,CUST1473,Quick-Commerce,29.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,9,9,0,1,0,Late dispatch from DC,360,104,0,0,0
SO244749,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1233,General-Trade,43.0,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,24,24,1,1,1,None,540,168,0,0,0
SO244750,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1006,General-Trade,37.3,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,10,10,1,1,1,None,350,100,0,0,0
SO244751,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1466,General-Trade,29.0,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,41,41,1,1,1,None,540,168,0,0,0
SO244752,2026-04-13,2026-04-15,2026-04-17,BLR-East,CUST1237,General-Trade,38.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,18,18,0,1,0,Vehicle unavailability,360,104,0,0,0
SO244753,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1136,HoReCa,6.9,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,12,12,1,1,1,None,500,150,0,0,0
SO244754,2026-04-13,2026-04-15,2026-04-16,BLR-North,CUST1320,HoReCa,4.3,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,9,9,0,1,0,Route / traffic delay,470,150,0,0,0
SO244755,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1101,General-Trade,28.7,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,10,10,1,1,1,None,500,150,0,0,0
SO244756,2026-04-13,2026-04-15,2026-04-17,BLR-South,CUST1279,General-Trade,32.8,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,28,28,0,1,0,Vehicle unavailability,540,168,0,0,0
SO244757,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1362,Quick-Commerce,38.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,5,5,1,1,1,None,540,168,0,0,0
SO244758,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1153,General-Trade,35.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,17,17,1,1,1,None,540,168,0,0,0
SO244759,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1063,General-Trade,20.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,15,15,1,1,1,None,360,104,0,0,0
SO244760,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1450,Quick-Commerce,12.8,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,4,4,1,1,1,None,540,168,0,0,0
SO244761,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1114,Quick-Commerce,34.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,13,13,1,1,1,None,360,104,0,0,0
SO244762,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1366,General-Trade,34.7,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,23,23,1,1,1,None,500,150,0,0,0
SO244763,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1291,Quick-Commerce,29.0,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,4,4,1,1,1,None,520,160,0,0,0
SO244764,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1333,General-Trade,42.2,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,47,47,1,1,1,None,350,100,0,0,0
SO244765,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1332,General-Trade,29.4,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,21,21,1,1,1,None,520,160,0,0,0
SO244766,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1088,Quick-Commerce,8.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,2,2,1,1,1,None,540,168,0,0,0
SO244767,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1419,HoReCa,34.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,11,11,1,1,1,None,350,100,0,0,0
SO244768,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1292,HoReCa,22.2,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,7,7,1,1,1,None,450,138,0,0,0
SO244769,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1435,Quick-Commerce,25.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,13,13,1,1,1,None,360,104,0,0,0
SO244770,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1339,HoReCa,40.3,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,11,11,1,1,1,None,520,160,0,0,0
SO244771,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1117,General-Trade,12.3,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,20,20,1,1,1,None,540,168,0,0,0
SO244772,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1216,Quick-Commerce,30.2,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,19,19,1,1,1,None,520,160,0,0,0
SO244773,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1435,Quick-Commerce,25.4,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,7,7,1,1,1,None,540,168,0,0,0
SO244774,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1202,Modern-Trade,34.4,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,29,29,1,1,1,None,470,150,0,0,0
SO244775,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1130,Quick-Commerce,35.4,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,6,6,1,1,1,None,430,132,0,0,0
SO244776,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1250,General-Trade,27.0,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,12,12,1,1,1,None,450,138,0,0,0
SO244777,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1332,General-Trade,29.4,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,13,13,1,1,1,None,540,168,0,0,0
SO244778,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1066,General-Trade,20.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,71,71,1,1,1,None,540,168,0,0,0
SO244779,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1507,General-Trade,17.5,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,22,16,1,0,0,Damage / quality rejection,470,150,6,2820,900
SO244780,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1127,Quick-Commerce,8.5,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,1,1,1,1,1,None,360,104,0,0,0
SO244781,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1339,HoReCa,40.3,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,32,32,1,1,1,None,520,160,0,0,0
SO244782,2026-04-13,2026-04-15,2026-04-17,BLR-North,CUST1404,HoReCa,11.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,9,9,0,1,0,Vehicle unavailability,360,104,0,0,0
SO244783,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1472,Quick-Commerce,8.7,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,17,17,1,1,1,None,430,132,0,0,0
SO244784,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1052,General-Trade,20.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,22,22,1,1,1,None,360,104,0,0,0
SO244785,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1081,Modern-Trade,34.0,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,32,32,1,1,1,None,350,100,0,0,0
SO244786,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1362,Quick-Commerce,38.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,3,3,1,1,1,None,350,100,0,0,0
SO244787,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1010,Modern-Trade,12.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,11,11,1,1,1,None,360,104,0,0,0
SO244788,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1328,General-Trade,44.9,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,24,24,1,1,1,None,350,100,0,0,0
SO244789,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1214,General-Trade,41.9,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,24,24,1,1,1,None,350,100,0,0,0
SO244790,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1397,Quick-Commerce,19.1,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,7,7,1,1,1,None,520,160,0,0,0
SO244791,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1060,General-Trade,4.5,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,33,33,1,1,1,None,520,160,0,0,0
SO244792,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1256,General-Trade,18.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,32,32,1,1,1,None,360,104,0,0,0
SO244793,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1127,Quick-Commerce,8.5,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,6,6,1,1,1,None,350,100,0,0,0
SO244794,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1489,General-Trade,24.2,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,47,47,1,1,1,None,430,132,0,0,0
SO244795,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1312,Quick-Commerce,15.9,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,13,11,1,0,0,DC stock-out (forecast miss),470,150,2,940,300
SO244796,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1011,HoReCa,21.0,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,3,3,1,1,1,None,350,100,0,0,0
SO244797,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1339,HoReCa,40.3,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,4,4,1,1,1,None,500,150,0,0,0
SO244798,2026-04-13,2026-04-15,2026-04-15,BLR-South,CUST1164,General-Trade,22.4,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,17,11,1,0,0,Damage / quality rejection,500,150,6,3000,900
SO244799,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1284,General-Trade,17.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,44,44,1,1,1,None,360,104,0,0,0
SO244800,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1305,Modern-Trade,34.5,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,24,24,1,1,1,None,540,168,0,0,0
SO244801,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1498,Modern-Trade,39.5,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,11,11,1,1,1,None,360,104,0,0,0
SO244802,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1142,HoReCa,29.3,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,17,17,1,1,1,None,350,100,0,0,0
SO244803,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1208,Quick-Commerce,18.0,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,8,8,1,1,1,None,520,160,0,0,0
SO244804,2026-04-13,2026-04-15,2026-04-16,BLR-South,CUST1106,Modern-Trade,20.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,13,13,0,1,0,Vehicle unavailability,540,168,0,0,0
SO244805,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1325,General-Trade,35.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,85,85,1,1,1,None,360,104,0,0,0
SO244806,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1160,Quick-Commerce,14.8,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,4,4,1,1,1,None,350,100,0,0,0
SO244807,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1153,General-Trade,35.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,2,2,1,1,1,None,540,168,0,0,0
SO244808,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1518,Quick-Commerce,33.6,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,4,4,1,1,1,None,540,168,0,0,0
SO244809,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1424,General-Trade,5.1,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,31,31,1,1,1,None,430,132,0,0,0
SO244810,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1215,General-Trade,22.0,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,37,37,1,1,1,None,540,168,0,0,0
SO244811,2026-04-13,2026-04-14,2026-04-16,BLR-East,CUST1286,Quick-Commerce,20.4,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,12,12,0,1,0,Route / traffic delay,540,168,0,0,0
SO244812,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1040,Modern-Trade,6.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,31,31,1,1,1,None,360,104,0,0,0
SO244813,2026-04-13,2026-04-15,2026-04-15,BLR-North,CUST1104,General-Trade,12.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,11,11,1,1,1,None,360,104,0,0,0
SO244814,2026-04-13,2026-04-15,2026-04-17,BLR-East,CUST1232,HoReCa,23.4,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,10,10,0,1,0,Late dispatch from DC,450,138,0,0,0
SO244815,2026-04-13,2026-04-15,2026-04-16,BLR-South,CUST1467,HoReCa,12.4,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,11,11,0,1,0,Route / traffic delay,520,160,0,0,0
SO244816,2026-04-13,2026-04-15,2026-04-15,BLR-East,CUST1343,General-Trade,11.2,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,29,29,1,1,1,None,430,132,0,0,0
SO244817,2026-04-13,2026-04-14,2026-04-14,BLR-East,CUST1349,Quick-Commerce,44.7,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,6,6,1,1,1,None,430,132,0,0,0
SO244818,2026-04-13,2026-04-14,2026-04-14,BLR-South,CUST1038,Quick-Commerce,29.5,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,4,4,1,1,1,None,520,160,0,0,0
SO244819,2026-04-13,2026-04-14,2026-04-14,BLR-North,CUST1301,Quick-Commerce,41.4,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,3,3,1,1,1,None,520,160,0,0,0
